DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20130617,17-Jun-13,2,Monday,Lunes,Lundi,17,168,25,June,Junio,Juin,6,2,2013,1,4,2012,2
20130618,18-Jun-13,3,Tuesday,Martes,Mardi,18,169,25,June,Junio,Juin,6,2,2013,1,4,2012,2
20130619,19-Jun-13,4,Wednesday,Miércoles,Mercredi,19,170,25,June,Junio,Juin,6,2,2013,1,4,2012,2
20130620,20-Jun-13,5,Thursday,Jueves,Jeudi,20,171,25,June,Junio,Juin,6,2,2013,1,4,2012,2
20130621,21-Jun-13,6,Friday,Viernes,Vendredi,21,172,25,June,Junio,Juin,6,2,2013,1,4,2012,2
20130622,22-Jun-13,7,Saturday,Sábado,Samedi,22,173,25,June,Junio,Juin,6,2,2013,1,4,2012,2
20130623,23-Jun-13,1,Sunday,Domingo,Dimanche,23,174,26,June,Junio,Juin,6,2,2013,1,4,2012,2
20130624,24-Jun-13,2,Monday,Lunes,Lundi,24,175,26,June,Junio,Juin,6,2,2013,1,4,2012,2
20130625,25-Jun-13,3,Tuesday,Martes,Mardi,25,176,26,June,Junio,Juin,6,2,2013,1,4,2012,2
20130626,26-Jun-13,4,Wednesday,Miércoles,Mercredi,26,177,26,June,Junio,Juin,6,2,2013,1,4,2012,2
20130627,27-Jun-13,5,Thursday,Jueves,Jeudi,27,178,26,June,Junio,Juin,6,2,2013,1,4,2012,2
20130628,28-Jun-13,6,Friday,Viernes,Vendredi,28,179,26,June,Junio,Juin,6,2,2013,1,4,2012,2
20130629,29-Jun-13,7,Saturday,Sábado,Samedi,29,180,26,June,Junio,Juin,6,2,2013,1,4,2012,2
20130630,30-Jun-13,1,Sunday,Domingo,Dimanche,30,181,27,June,Junio,Juin,6,2,2013,1,4,2012,2
20130101,1-Jan-13,3,Tuesday,Martes,Mardi,1,1,1,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130102,2-Jan-13,4,Wednesday,Miércoles,Mercredi,2,2,1,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130103,3-Jan-13,5,Thursday,Jueves,Jeudi,3,3,1,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130104,4-Jan-13,6,Friday,Viernes,Vendredi,4,4,1,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130105,5-Jan-13,7,Saturday,Sábado,Samedi,5,5,1,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130106,6-Jan-13,1,Sunday,Domingo,Dimanche,6,6,2,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130107,7-Jan-13,2,Monday,Lunes,Lundi,7,7,2,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130108,8-Jan-13,3,Tuesday,Martes,Mardi,8,8,2,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130109,9-Jan-13,4,Wednesday,Miércoles,Mercredi,9,9,2,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130110,10-Jan-13,5,Thursday,Jueves,Jeudi,10,10,2,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130111,11-Jan-13,6,Friday,Viernes,Vendredi,11,11,2,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130112,12-Jan-13,7,Saturday,Sábado,Samedi,12,12,2,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130113,13-Jan-13,1,Sunday,Domingo,Dimanche,13,13,3,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130114,14-Jan-13,2,Monday,Lunes,Lundi,14,14,3,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130115,15-Jan-13,3,Tuesday,Martes,Mardi,15,15,3,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130116,16-Jan-13,4,Wednesday,Miércoles,Mercredi,16,16,3,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130117,17-Jan-13,5,Thursday,Jueves,Jeudi,17,17,3,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130118,18-Jan-13,6,Friday,Viernes,Vendredi,18,18,3,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130119,19-Jan-13,7,Saturday,Sábado,Samedi,19,19,3,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130120,20-Jan-13,1,Sunday,Domingo,Dimanche,20,20,4,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130121,21-Jan-13,2,Monday,Lunes,Lundi,21,21,4,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130122,22-Jan-13,3,Tuesday,Martes,Mardi,22,22,4,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130123,23-Jan-13,4,Wednesday,Miércoles,Mercredi,23,23,4,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130124,24-Jan-13,5,Thursday,Jueves,Jeudi,24,24,4,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130125,25-Jan-13,6,Friday,Viernes,Vendredi,25,25,4,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130126,26-Jan-13,7,Saturday,Sábado,Samedi,26,26,4,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130127,27-Jan-13,1,Sunday,Domingo,Dimanche,27,27,5,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130128,28-Jan-13,2,Monday,Lunes,Lundi,28,28,5,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130129,29-Jan-13,3,Tuesday,Martes,Mardi,29,29,5,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130130,30-Jan-13,4,Wednesday,Miércoles,Mercredi,30,30,5,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130131,31-Jan-13,5,Thursday,Jueves,Jeudi,31,31,5,January,Enero,Janvier,1,1,2013,1,3,2012,2
20130201,1-Feb-13,6,Friday,Viernes,Vendredi,1,32,5,February,Febrero,Février,2,1,2013,1,3,2012,2
20130202,2-Feb-13,7,Saturday,Sábado,Samedi,2,33,5,February,Febrero,Février,2,1,2013,1,3,2012,2
20130203,3-Feb-13,1,Sunday,Domingo,Dimanche,3,34,6,February,Febrero,Février,2,1,2013,1,3,2012,2
20130204,4-Feb-13,2,Monday,Lunes,Lundi,4,35,6,February,Febrero,Février,2,1,2013,1,3,2012,2
20130205,5-Feb-13,3,Tuesday,Martes,Mardi,5,36,6,February,Febrero,Février,2,1,2013,1,3,2012,2
20130206,6-Feb-13,4,Wednesday,Miércoles,Mercredi,6,37,6,February,Febrero,Février,2,1,2013,1,3,2012,2
20130207,7-Feb-13,5,Thursday,Jueves,Jeudi,7,38,6,February,Febrero,Février,2,1,2013,1,3,2012,2
20130208,8-Feb-13,6,Friday,Viernes,Vendredi,8,39,6,February,Febrero,Février,2,1,2013,1,3,2012,2
20130209,9-Feb-13,7,Saturday,Sábado,Samedi,9,40,6,February,Febrero,Février,2,1,2013,1,3,2012,2
20130210,10-Feb-13,1,Sunday,Domingo,Dimanche,10,41,7,February,Febrero,Février,2,1,2013,1,3,2012,2
20130211,11-Feb-13,2,Monday,Lunes,Lundi,11,42,7,February,Febrero,Février,2,1,2013,1,3,2012,2
20130212,12-Feb-13,3,Tuesday,Martes,Mardi,12,43,7,February,Febrero,Février,2,1,2013,1,3,2012,2
20130213,13-Feb-13,4,Wednesday,Miércoles,Mercredi,13,44,7,February,Febrero,Février,2,1,2013,1,3,2012,2
20130214,14-Feb-13,5,Thursday,Jueves,Jeudi,14,45,7,February,Febrero,Février,2,1,2013,1,3,2012,2
20130215,15-Feb-13,6,Friday,Viernes,Vendredi,15,46,7,February,Febrero,Février,2,1,2013,1,3,2012,2
20130216,16-Feb-13,7,Saturday,Sábado,Samedi,16,47,7,February,Febrero,Février,2,1,2013,1,3,2012,2
20130217,17-Feb-13,1,Sunday,Domingo,Dimanche,17,48,8,February,Febrero,Février,2,1,2013,1,3,2012,2
20130218,18-Feb-13,2,Monday,Lunes,Lundi,18,49,8,February,Febrero,Février,2,1,2013,1,3,2012,2
20130219,19-Feb-13,3,Tuesday,Martes,Mardi,19,50,8,February,Febrero,Février,2,1,2013,1,3,2012,2
20130220,20-Feb-13,4,Wednesday,Miércoles,Mercredi,20,51,8,February,Febrero,Février,2,1,2013,1,3,2012,2
20130221,21-Feb-13,5,Thursday,Jueves,Jeudi,21,52,8,February,Febrero,Février,2,1,2013,1,3,2012,2
20130222,22-Feb-13,6,Friday,Viernes,Vendredi,22,53,8,February,Febrero,Février,2,1,2013,1,3,2012,2
20130223,23-Feb-13,7,Saturday,Sábado,Samedi,23,54,8,February,Febrero,Février,2,1,2013,1,3,2012,2
20130224,24-Feb-13,1,Sunday,Domingo,Dimanche,24,55,9,February,Febrero,Février,2,1,2013,1,3,2012,2
20130225,25-Feb-13,2,Monday,Lunes,Lundi,25,56,9,February,Febrero,Février,2,1,2013,1,3,2012,2
20130226,26-Feb-13,3,Tuesday,Martes,Mardi,26,57,9,February,Febrero,Février,2,1,2013,1,3,2012,2
20130227,27-Feb-13,4,Wednesday,Miércoles,Mercredi,27,58,9,February,Febrero,Février,2,1,2013,1,3,2012,2
20130228,28-Feb-13,5,Thursday,Jueves,Jeudi,28,59,9,February,Febrero,Février,2,1,2013,1,3,2012,2
20130301,1-Mar-13,6,Friday,Viernes,Vendredi,1,60,9,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130302,2-Mar-13,7,Saturday,Sábado,Samedi,2,61,9,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130303,3-Mar-13,1,Sunday,Domingo,Dimanche,3,62,10,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130304,4-Mar-13,2,Monday,Lunes,Lundi,4,63,10,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130305,5-Mar-13,3,Tuesday,Martes,Mardi,5,64,10,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130306,6-Mar-13,4,Wednesday,Miércoles,Mercredi,6,65,10,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130307,7-Mar-13,5,Thursday,Jueves,Jeudi,7,66,10,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130308,8-Mar-13,6,Friday,Viernes,Vendredi,8,67,10,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130309,9-Mar-13,7,Saturday,Sábado,Samedi,9,68,10,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130310,10-Mar-13,1,Sunday,Domingo,Dimanche,10,69,11,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130311,11-Mar-13,2,Monday,Lunes,Lundi,11,70,11,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130312,12-Mar-13,3,Tuesday,Martes,Mardi,12,71,11,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130313,13-Mar-13,4,Wednesday,Miércoles,Mercredi,13,72,11,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130314,14-Mar-13,5,Thursday,Jueves,Jeudi,14,73,11,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130315,15-Mar-13,6,Friday,Viernes,Vendredi,15,74,11,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130316,16-Mar-13,7,Saturday,Sábado,Samedi,16,75,11,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130317,17-Mar-13,1,Sunday,Domingo,Dimanche,17,76,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130318,18-Mar-13,2,Monday,Lunes,Lundi,18,77,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130319,19-Mar-13,3,Tuesday,Martes,Mardi,19,78,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130320,20-Mar-13,4,Wednesday,Miércoles,Mercredi,20,79,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130321,21-Mar-13,5,Thursday,Jueves,Jeudi,21,80,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130322,22-Mar-13,6,Friday,Viernes,Vendredi,22,81,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130323,23-Mar-13,7,Saturday,Sábado,Samedi,23,82,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130324,24-Mar-13,1,Sunday,Domingo,Dimanche,24,83,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130325,25-Mar-13,2,Monday,Lunes,Lundi,25,84,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130326,26-Mar-13,3,Tuesday,Martes,Mardi,26,85,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130327,27-Mar-13,4,Wednesday,Miércoles,Mercredi,27,86,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130328,28-Mar-13,5,Thursday,Jueves,Jeudi,28,87,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130329,29-Mar-13,6,Friday,Viernes,Vendredi,29,88,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130330,30-Mar-13,7,Saturday,Sábado,Samedi,30,89,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
20130331,31-Mar-13,1,Sunday,Domingo,Dimanche,31,90,14,March,Marzo,Mars,3,1,2013,1,3,2012,2
20131001,1-Oct-13,3,Tuesday,Martes,Mardi,1,274,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131002,2-Oct-13,4,Wednesday,Miércoles,Mercredi,2,275,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131003,3-Oct-13,5,Thursday,Jueves,Jeudi,3,276,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131004,4-Oct-13,6,Friday,Viernes,Vendredi,4,277,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131005,5-Oct-13,7,Saturday,Sábado,Samedi,5,278,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131006,6-Oct-13,1,Sunday,Domingo,Dimanche,6,279,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131007,7-Oct-13,2,Monday,Lunes,Lundi,7,280,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131008,8-Oct-13,3,Tuesday,Martes,Mardi,8,281,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131009,9-Oct-13,4,Wednesday,Miércoles,Mercredi,9,282,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131010,10-Oct-13,5,Thursday,Jueves,Jeudi,10,283,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131011,11-Oct-13,6,Friday,Viernes,Vendredi,11,284,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131012,12-Oct-13,7,Saturday,Sábado,Samedi,12,285,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131013,13-Oct-13,1,Sunday,Domingo,Dimanche,13,286,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131014,14-Oct-13,2,Monday,Lunes,Lundi,14,287,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131015,15-Oct-13,3,Tuesday,Martes,Mardi,15,288,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131016,16-Oct-13,4,Wednesday,Miércoles,Mercredi,16,289,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131017,17-Oct-13,5,Thursday,Jueves,Jeudi,17,290,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131018,18-Oct-13,6,Friday,Viernes,Vendredi,18,291,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131019,19-Oct-13,7,Saturday,Sábado,Samedi,19,292,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131020,20-Oct-13,1,Sunday,Domingo,Dimanche,20,293,43,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131021,21-Oct-13,2,Monday,Lunes,Lundi,21,294,43,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131022,22-Oct-13,3,Tuesday,Martes,Mardi,22,295,43,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131023,23-Oct-13,4,Wednesday,Miércoles,Mercredi,23,296,43,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131024,24-Oct-13,5,Thursday,Jueves,Jeudi,24,297,43,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131025,25-Oct-13,6,Friday,Viernes,Vendredi,25,298,43,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131026,26-Oct-13,7,Saturday,Sábado,Samedi,26,299,43,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131027,27-Oct-13,1,Sunday,Domingo,Dimanche,27,300,44,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131028,28-Oct-13,2,Monday,Lunes,Lundi,28,301,44,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131029,29-Oct-13,3,Tuesday,Martes,Mardi,29,302,44,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131030,30-Oct-13,4,Wednesday,Miércoles,Mercredi,30,303,44,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131031,31-Oct-13,5,Thursday,Jueves,Jeudi,31,304,44,October,Octubre,Octobre,10,4,2013,2,2,2013,1
20131101,1-Nov-13,6,Friday,Viernes,Vendredi,1,305,44,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131102,2-Nov-13,7,Saturday,Sábado,Samedi,2,306,44,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131103,3-Nov-13,1,Sunday,Domingo,Dimanche,3,307,45,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131104,4-Nov-13,2,Monday,Lunes,Lundi,4,308,45,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131105,5-Nov-13,3,Tuesday,Martes,Mardi,5,309,45,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131106,6-Nov-13,4,Wednesday,Miércoles,Mercredi,6,310,45,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131107,7-Nov-13,5,Thursday,Jueves,Jeudi,7,311,45,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131108,8-Nov-13,6,Friday,Viernes,Vendredi,8,312,45,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131109,9-Nov-13,7,Saturday,Sábado,Samedi,9,313,45,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131110,10-Nov-13,1,Sunday,Domingo,Dimanche,10,314,46,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131111,11-Nov-13,2,Monday,Lunes,Lundi,11,315,46,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131112,12-Nov-13,3,Tuesday,Martes,Mardi,12,316,46,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131113,13-Nov-13,4,Wednesday,Miércoles,Mercredi,13,317,46,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131114,14-Nov-13,5,Thursday,Jueves,Jeudi,14,318,46,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131115,15-Nov-13,6,Friday,Viernes,Vendredi,15,319,46,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131116,16-Nov-13,7,Saturday,Sábado,Samedi,16,320,46,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131117,17-Nov-13,1,Sunday,Domingo,Dimanche,17,321,47,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131118,18-Nov-13,2,Monday,Lunes,Lundi,18,322,47,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131119,19-Nov-13,3,Tuesday,Martes,Mardi,19,323,47,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131120,20-Nov-13,4,Wednesday,Miércoles,Mercredi,20,324,47,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131121,21-Nov-13,5,Thursday,Jueves,Jeudi,21,325,47,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131122,22-Nov-13,6,Friday,Viernes,Vendredi,22,326,47,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131123,23-Nov-13,7,Saturday,Sábado,Samedi,23,327,47,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131124,24-Nov-13,1,Sunday,Domingo,Dimanche,24,328,48,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131125,25-Nov-13,2,Monday,Lunes,Lundi,25,329,48,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131126,26-Nov-13,3,Tuesday,Martes,Mardi,26,330,48,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131127,27-Nov-13,4,Wednesday,Miércoles,Mercredi,27,331,48,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131128,28-Nov-13,5,Thursday,Jueves,Jeudi,28,332,48,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131129,29-Nov-13,6,Friday,Viernes,Vendredi,29,333,48,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131130,30-Nov-13,7,Saturday,Sábado,Samedi,30,334,48,November,Noviembre,Novembre,11,4,2013,2,2,2013,1
20131201,1-Dec-13,1,Sunday,Domingo,Dimanche,1,335,49,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131202,2-Dec-13,2,Monday,Lunes,Lundi,2,336,49,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131203,3-Dec-13,3,Tuesday,Martes,Mardi,3,337,49,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131204,4-Dec-13,4,Wednesday,Miércoles,Mercredi,4,338,49,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131205,5-Dec-13,5,Thursday,Jueves,Jeudi,5,339,49,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131206,6-Dec-13,6,Friday,Viernes,Vendredi,6,340,49,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131207,7-Dec-13,7,Saturday,Sábado,Samedi,7,341,49,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131208,8-Dec-13,1,Sunday,Domingo,Dimanche,8,342,50,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131209,9-Dec-13,2,Monday,Lunes,Lundi,9,343,50,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131210,10-Dec-13,3,Tuesday,Martes,Mardi,10,344,50,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131211,11-Dec-13,4,Wednesday,Miércoles,Mercredi,11,345,50,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131212,12-Dec-13,5,Thursday,Jueves,Jeudi,12,346,50,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131213,13-Dec-13,6,Friday,Viernes,Vendredi,13,347,50,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131214,14-Dec-13,7,Saturday,Sábado,Samedi,14,348,50,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131215,15-Dec-13,1,Sunday,Domingo,Dimanche,15,349,51,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131216,16-Dec-13,2,Monday,Lunes,Lundi,16,350,51,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131217,17-Dec-13,3,Tuesday,Martes,Mardi,17,351,51,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131218,18-Dec-13,4,Wednesday,Miércoles,Mercredi,18,352,51,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131219,19-Dec-13,5,Thursday,Jueves,Jeudi,19,353,51,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131220,20-Dec-13,6,Friday,Viernes,Vendredi,20,354,51,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131221,21-Dec-13,7,Saturday,Sábado,Samedi,21,355,51,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131222,22-Dec-13,1,Sunday,Domingo,Dimanche,22,356,52,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131223,23-Dec-13,2,Monday,Lunes,Lundi,23,357,52,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131224,24-Dec-13,3,Tuesday,Martes,Mardi,24,358,52,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131225,25-Dec-13,4,Wednesday,Miércoles,Mercredi,25,359,52,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131226,26-Dec-13,5,Thursday,Jueves,Jeudi,26,360,52,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131227,27-Dec-13,6,Friday,Viernes,Vendredi,27,361,52,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131228,28-Dec-13,7,Saturday,Sábado,Samedi,28,362,52,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131229,29-Dec-13,1,Sunday,Domingo,Dimanche,29,363,53,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131230,30-Dec-13,2,Monday,Lunes,Lundi,30,364,53,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20131231,31-Dec-13,3,Tuesday,Martes,Mardi,31,365,53,December,Diciembre,Décembre,12,4,2013,2,2,2013,1
20130701,1-Jul-13,2,Monday,Lunes,Lundi,1,182,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130702,2-Jul-13,3,Tuesday,Martes,Mardi,2,183,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130703,3-Jul-13,4,Wednesday,Miércoles,Mercredi,3,184,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130704,4-Jul-13,5,Thursday,Jueves,Jeudi,4,185,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130705,5-Jul-13,6,Friday,Viernes,Vendredi,5,186,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130706,6-Jul-13,7,Saturday,Sábado,Samedi,6,187,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130707,7-Jul-13,1,Sunday,Domingo,Dimanche,7,188,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130708,8-Jul-13,2,Monday,Lunes,Lundi,8,189,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130709,9-Jul-13,3,Tuesday,Martes,Mardi,9,190,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130710,10-Jul-13,4,Wednesday,Miércoles,Mercredi,10,191,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130711,11-Jul-13,5,Thursday,Jueves,Jeudi,11,192,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130712,12-Jul-13,6,Friday,Viernes,Vendredi,12,193,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130713,13-Jul-13,7,Saturday,Sábado,Samedi,13,194,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130714,14-Jul-13,1,Sunday,Domingo,Dimanche,14,195,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130715,15-Jul-13,2,Monday,Lunes,Lundi,15,196,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130716,16-Jul-13,3,Tuesday,Martes,Mardi,16,197,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130717,17-Jul-13,4,Wednesday,Miércoles,Mercredi,17,198,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130718,18-Jul-13,5,Thursday,Jueves,Jeudi,18,199,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130719,19-Jul-13,6,Friday,Viernes,Vendredi,19,200,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130720,20-Jul-13,7,Saturday,Sábado,Samedi,20,201,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130721,21-Jul-13,1,Sunday,Domingo,Dimanche,21,202,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130722,22-Jul-13,2,Monday,Lunes,Lundi,22,203,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
20130723,23-Jul-13,3,Tuesday,Martes,Mardi,23,204,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
